Country,Year,Date,Deaths,GDP_per_Capita,Democracy_Scores,Democracy_Classification
Botswana,2020,2020-03-06,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-07,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-08,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-09,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-10,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-11,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-12,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-13,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-14,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-15,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-16,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-17,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-18,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-19,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-20,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-21,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-22,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-23,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-24,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-25,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-26,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-27,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-28,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-29,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-30,0,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-03-31,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-01,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-02,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-03,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-04,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-05,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-06,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-07,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-08,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-09,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-10,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-11,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-12,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-13,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-14,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-15,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-16,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-17,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-18,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-19,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-20,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-21,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-22,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-23,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-24,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-25,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-26,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-27,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-28,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-29,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-04-30,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-01,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-02,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-03,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-04,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-05,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-06,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-07,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-08,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-09,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-10,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-11,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-12,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-13,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-14,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-15,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-16,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-17,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-18,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-19,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-20,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-21,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-22,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-23,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-24,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-25,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-26,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-27,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-28,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-29,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-30,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-05-31,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-01,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-02,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-03,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-04,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-05,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-06,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-07,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-08,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-09,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-10,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-11,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-12,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-13,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-14,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-15,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-16,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-17,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-18,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-19,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-20,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-21,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-22,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-23,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-24,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-25,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-26,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-27,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-28,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-29,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-06-30,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-01,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-02,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-03,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-04,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-05,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-06,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-07,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-08,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-09,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-10,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-11,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-12,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-13,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-14,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-15,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-16,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-17,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-18,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-19,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-20,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-21,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-22,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-23,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-24,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-25,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-26,1,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-27,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-28,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-29,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-30,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-07-31,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-01,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-02,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-03,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-04,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-05,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-06,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-07,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-08,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-09,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-10,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-11,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-12,2,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-13,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-14,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-15,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-16,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-17,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-18,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-19,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-20,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-21,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-22,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-23,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-24,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-25,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-26,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-27,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-28,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-29,3,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-30,6,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-08-31,6,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-01,6,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-02,6,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-03,6,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-04,8,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-05,8,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-06,8,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-07,9,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-08,9,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-09,9,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-10,10,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-11,10,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-12,10,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-13,10,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-14,11,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-15,11,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-16,11,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-17,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-18,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-19,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-20,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-21,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-22,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-23,13,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-24,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-25,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-26,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-27,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-28,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-29,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-09-30,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-01,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-02,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-03,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-04,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-05,16,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-06,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-07,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-08,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-09,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-10,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-11,18,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-12,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-13,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-14,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-15,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-16,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-17,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-18,20,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-19,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-20,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-21,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-22,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-23,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-24,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-25,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-26,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-27,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-28,21,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-29,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-30,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-10-31,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-01,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-02,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-03,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-04,24,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-05,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-06,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-07,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-08,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-09,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-10,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-11,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-12,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-13,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-14,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-15,27,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-16,30,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-17,30,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-18,30,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-19,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-20,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-21,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-22,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-23,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-24,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-25,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-26,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-27,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-28,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-29,31,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-11-30,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-01,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-02,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-03,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-04,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-05,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-06,34,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-07,36,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-08,36,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-09,36,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-10,37,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-11,37,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-12,37,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-13,37,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-14,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-15,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-16,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-17,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-18,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-19,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-20,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-21,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-22,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-23,38,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-24,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-25,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-26,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-27,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-28,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-29,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-30,40,5875.07043504191,0.718762334512501,Deficient Democracy
Botswana,2020,2020-12-31,42,5875.07043504191,0.718762334512501,Deficient Democracy
Brazil,2020,2020-01-22,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-23,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-24,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-25,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-26,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-27,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-28,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-29,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-30,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-01-31,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-01,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-02,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-03,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-04,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-05,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-06,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-07,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-08,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-09,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-10,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-11,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-12,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-13,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-14,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-15,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-16,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-17,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-18,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-19,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-20,0,6923.6999117682,0.598802713967622,Deficient Democracy
Brazil,2020,2020-02-21,0,6923.6999117682,0.598802713967622,Deficient Democracy
